ScriptTag,Position_0,Position_1,Position_2,ID,UiModelSceneID,Flags,UiModelSceneActorDisplayID,OrientationYaw,OrientationPitch,OrientationRoll,NormalizedScale
highmountaintauren-female,-0.15000000596,0.15000000596,0,2481,991,2,164,-0.95993107557,0,0,0
goblin,0,0,0,2482,991,2,198,-0.95993107557,0,0,0
gnome,0,0,0,2483,991,2,199,-0.95993107557,0,0,0
mechagnome,0,0,0,2484,991,2,201,-0.95993107557,0,0,0
dwarf,0,0,0,2485,991,2,179,-0.95993107557,0,0,0
scourge,0,0,0,2486,991,2,189,-0.95993107557,0,0,0
dracthyr-alt,0,0,0,2487,991,2,170,-0.95993107557,0,0,0
draenei-female,0,0,0,2488,991,2,166,-0.95993107557,0,0,0
lightforgeddraenei-female,0,0,0,2489,991,2,166,-0.95993107557,0,0,0
human,0,0,0,2490,991,2,163,-0.95993107557,0,0,0
human-female,-0.05000000075,0,0,2491,991,2,163,-0.95993107557,0,0,0
worgen-alt,0,0,0,2492,991,2,163,-0.95993107557,0,0,0
worgen-alt-female,-0.05000000075,0,0,2493,991,2,163,-0.95993107557,0,0,0
dwarf-female,0,0,0,2494,991,2,216,-0.95993107557,0,0,0
darkirondwarf,0,0,0,2495,991,2,179,-0.95993107557,0,0,0
darkirondwarf-female,0,0,0,2496,991,2,216,-0.95993107557,0,0,0
voidelf,0,0,0,2497,991,2,217,-0.95993107557,0,0,0
bloodelf,0,0,0,2498,991,2,217,-0.95993107557,0,0,0
voidelf-female,0,0,0,2499,991,2,218,-0.95993107557,0,0,0
bloodelf-female,0,0,0,2500,991,2,218,-0.95993107557,0,0,0
vulpera,0,0,0,2501,991,2,219,-0.95993107557,0,0,0
nightborne,0,0,0,2502,991,2,220,-0.95993107557,0,0,0
nightelf,0,0,0,2503,991,2,221,-0.95993107557,0,0,0
fanfare,0,0,-0.25,2504,991,2,170,-0.95993107557,0,0,0
earthendwarf,0,0,0,2505,991,2,179,-0.95993107557,0,0,0
earthendwarf-female,0,0,0,2506,991,2,216,-0.95993107557,0,0,0
mount,0,0,0,2507,992,9,6,0,0,0,0.20000000298
rider,0,0,0,2508,992,0,170,0,0,0,0
actor,0,0,0,2515,996,0,0,0,0,0,0
override,0,0.69999998808,-0.30000001192,2523,1003,0,170,0,0,0,0
override,0,0,0,2524,1004,0,170,0,0,0,0.25
pet,0.30000001192,0,-2.25,2525,1005,0,420,0.05000000075,0,0,1
mount,0,0,0,2527,1007,9,6,0,0,0,0.20000000298
rider,0,0,0,2528,1007,0,170,0,0,0,0
creature,0,0,0,2529,1008,8,421,0,0,0,0.44999998808
item,1,0,-1,2532,1010,15,15,-2.61799383163,0,0,0.34999999404
item,0,0,0,2533,1011,15,15,-2.61799383163,0,0,0.89999997616
override,0,0.20000000298,-1.60000002384,2534,1012,0,170,0,0,0,0
item,0.5,0,0.10000000149,2535,1013,15,15,-2.61799383163,0,0,0.40000000596
mount,0,0,0,2536,1014,8,6,0,0,0,0.20000000298
rider,0,0,0,2537,1014,0,170,0,0,0,0
override,0,0,-0.5,2538,1015,0,6,0.10000000149,0,0,0.25
pet,0.30000001192,0,-1.36000001431,2539,1016,0,422,0.10000000149,0,0,1
pet,-0.1099999994,0,-2,2540,1017,0,423,0,0,0,1
override,0,0,0,2544,1021,0,427,0,0,0,0.40000000596
override,0,0,0,2545,1022,0,15,0,0,0,0.40000000596
override,0,0.20000000298,-1.60000002384,2546,1023,0,170,0,0,0,0
override,0,0,0,2547,1024,0,15,0,0,0,0.40000000596
mount,0,0,0,2548,1025,0,6,0,0,0,0.40000000596
override,0,0,-0.10000000149,2549,1026,0,15,0,0,0,0.40000000596
override,0,0,0,2550,1027,0,15,0,0,0,0.40000000596
override,0,0,0,2551,1028,2,15,0,0,0,0.40000000596
override,0,0,0,2552,1029,0,15,0,0,0,0.40000000596
override,0,0,0,2553,1030,0,15,0,0,0,0.40000000596
override,0,0,0,2554,1031,0,15,0,0,0,0.40000000596
override,0,0,0,2555,1032,0,15,0,0,0,0.40000000596
mount,0,0,2,2556,1033,0,6,0,0,0,0.25
override,0,0,0,2557,1034,0,15,0,0,0,0.40000000596
override,0,0,0,2558,1035,0,15,0,0,0,0.40000000596
creature,0,0,0,2598,1042,9,424,0.17453292012,0,0,0.20000000298
item,1,0,-0.40000000596,2599,1043,15,15,-2.61799383163,0,0,0.44999998808
item,0.75,0,-1,2600,1044,15,15,-2.61799383163,0,0,0.44999998808
mount,0,0,0,2601,1045,0,6,0,0,0,0.25
player-rider,0,0,0,2602,1045,0,170,0,0,0,0
pet,0,0,0,2603,1046,0,170,0,0,0,0
player,0,0,0,2604,1047,2,170,-0.95993107557,0,0,0
tauren,-0.15000000596,0.15000000596,0,2605,1047,2,184,-0.95993107557,0,0,0
highmountaintauren,-0.15000000596,0.15000000596,0,2606,1047,2,184,-0.95993107557,0,0,0
zandalaritroll,0,0,0,2607,1047,2,180,-0.95993107557,0,0,0
kultiran,0,0,0,2608,1047,2,176,-0.95993107557,0,0,0
magharorc,-0.10000000149,0.15000000596,0,2609,1047,2,172,-0.95993107557,0,0,0
druid-bear-form,0,0,0,2610,1047,2,170,-0.95993107557,0,0,0.44999998808
druid-cat-form,0,0,0,2611,1047,2,170,-0.95993107557,0,0,0.30000001192
dracthyr,-0.5,0.80000001192,0,2612,1047,2,171,-0.95993107557,0,0,0
draenei,-0.25,0.40000000596,0,2613,1047,2,166,-0.95993107557,0,0,0
lightforgeddraenei,-0.25,0.40000000596,0,2614,1047,2,166,-0.95993107557,0,0,0
orc,-0.10000000149,0.15000000596,0,2615,1047,2,172,-0.95993107557,0,0,0
worgen,0,0,0,2616,1047,2,148,-0.95993107557,0,0,0
troll,0,0,0,2617,1047,2,43,-0.95993107557,0,0,0
pandaren,0,0,0,2618,1047,2,197,-0.95993107557,0,0,0
tauren-female,-0.15000000596,0.15000000596,0,2619,1047,2,164,-0.95993107557,0,0,0
highmountaintauren-female,-0.15000000596,0.15000000596,0,2620,1047,2,164,-0.95993107557,0,0,0
goblin,0,0,0,2621,1047,2,198,-0.95993107557,0,0,0
gnome,0,0,0,2622,1047,2,199,-0.95993107557,0,0,0
mechagnome,0,0,0,2623,1047,2,201,-0.95993107557,0,0,0
dwarf,0,0,0,2624,1047,2,179,-0.95993107557,0,0,0
scourge,0,0,0,2625,1047,2,189,-0.95993107557,0,0,0
dracthyr-alt,0,0,0,2626,1047,2,170,-0.95993107557,0,0,0
draenei-female,0,0,0,2627,1047,2,166,-0.95993107557,0,0,0
lightforgeddraenei-female,0,0,0,2628,1047,2,166,-0.95993107557,0,0,0
human,0,0,0,2629,1047,2,163,-0.95993107557,0,0,0
human-female,-0.05000000075,0,0,2630,1047,2,163,-0.95993107557,0,0,0
worgen-alt,0,0,0,2631,1047,2,163,-0.95993107557,0,0,0
worgen-alt-female,-0.05000000075,0,0,2632,1047,2,163,-0.95993107557,0,0,0
dwarf-female,0,0,0,2633,1047,2,216,-0.95993107557,0,0,0
darkirondwarf,0,0,0,2634,1047,2,179,-0.95993107557,0,0,0
darkirondwarf-female,0,0,0,2635,1047,2,216,-0.95993107557,0,0,0
voidelf,0,0,0,2636,1047,2,217,-0.95993107557,0,0,0
bloodelf,0,0,0,2637,1047,2,217,-0.95993107557,0,0,0
voidelf-female,0,0,0,2638,1047,2,218,-0.95993107557,0,0,0
bloodelf-female,0,0,0,2639,1047,2,218,-0.95993107557,0,0,0
vulpera,0,0,0,2640,1047,2,219,-0.95993107557,0,0,0
nightborne,0,0,0,2641,1047,2,220,-0.95993107557,0,0,0
nightelf,0,0,0,2642,1047,2,221,-0.95993107557,0,0,0
fanfare,0,0,-0.25,2643,1047,2,170,-0.95993107557,0,0,0
earthendwarf,0,0,0,2644,1047,2,179,-0.95993107557,0,0,0
earthendwarf-female,0,0,0,2645,1047,2,216,-0.95993107557,0,0,0
actor,0,0,0,2646,1048,0,0,0,0,0,0
pet,0,0,0,2647,1049,0,425,0,0,0,0
pet,0,0,0,2648,1050,0,425,0,0,0,0
item,1.10000002384,1,-0.25,2649,1051,15,15,-2.61799383163,0,0,0.30000001192
override,0,0,0,2650,1052,2,430,-0.95993107557,0,0,0
override,0,0,0,2651,1053,2,430,-0.95993107557,0,0,0
override,1.10000002384,0,-4.5,2652,1054,0,15,0,0,0,0.40000000596
override,0,0,0,2653,1055,0,15,0,0,0,0.40000000596
override,0,0,0,2654,1056,0,15,0,0,0,0.40000000596
pet,0,0,0,2655,1057,0,425,0,0,0,0
override,-0.5,0,-0.80000001192,2656,1058,0,215,0,0,0,0.25
fanfare,0,0,0,2657,968,0,426,0,0,0,0
fanfare,0,0,0,2658,969,0,426,0,0,0,0
fanfare,0,0,0,2659,970,2,428,0,0,0,0
override,0,0,0,2660,1059,0,15,0,0,0,0.40000000596
pet,0,0,0,2661,1060,0,425,0,0,0,0
override,0,0,0,2662,1061,0,15,0,0,0,0.40000000596
override,0,0,0,2663,1062,0,15,0,0,0,0.40000000596
override,0,0,0,2664,1063,0,15,0,0,0,0.40000000596
override,0,0,0,2665,1064,0,15,0,0,0,0.40000000596
creature,0,0,2.09999990463,2666,1065,9,429,0.17453292012,0,0,0.5
override,0,-0.10000000149,-0.10000000149,2667,1066,0,6,0.20000000298,0,0,0.25
creature,0,0,-1,2669,1068,8,431,0.17453292012,0,0,0.20000000298
override,0,0,0,2670,1069,0,170,0,0,0,0.25
override,1,0,-0.80000001192,2671,1070,0,215,0,0,0,0.25
creature,0,0,1.25,2672,1071,8,432,0.17453292012,0,0,0.30000001192
creature,0,0,0.30000001192,2673,1072,9,14,0.17453292012,0,0,1
override,0,0,0,2674,1073,0,15,0,0,0,0.40000000596
override,0,0,0,2675,1074,0,15,0,0,0,0.40000000596
override,0,0,0,2676,1075,0,15,0,0,0,0.40000000596
creature,0,0,-1,2677,1076,8,433,0.17453292012,0,0,0.20000000298
override,0,0,0,2678,1077,0,15,0,0,0,0.40000000596
override,0,0,0,2679,1078,0,15,0,0,0,0.40000000596
override,0,0,0,2680,1079,0,15,0,0,0,0.40000000596
mount,0,0,0,2681,1080,0,6,0,0,0,0.40000000596
mount,0,0,0,2682,1081,0,6,0,0,0,0.40000000596
mount,0,0,0,2684,1083,0,6,0,0,0,0.25
mount,0,0,2,2685,1084,0,6,0,0,0,0.25
pet,0,0,0,2690,1089,0,425,0,0,0,0.25
pet,0,0,0,2691,1090,0,425,0,0,0,0
pet,0,0,0,2692,1091,0,170,0,0,0,0
pet,0,0,0,2693,1092,0,425,0,0,0,0
pet,0,0,0,2694,1093,0,425,0,0,0,0
pet,0,0,0,2695,1094,0,170,0,0,0,0
pet,0,0,0,2696,1095,0,425,0,0,0,0
pet,0,0,0,2697,1096,0,425,0,0,0,0
pet,0,0,0,2698,1097,0,170,0,0,0,0
override,0,0,0,3464,1119,2,430,-1.00007367134,0,0,0
item,1,0,-0.40000000596,3465,1120,15,15,-2.61799383163,0,0,0.60000002384
item,0.44999998808,0,0.60000002384,3466,1121,15,15,-2.61799383163,0,0,0.5
override,0,0.20000000298,-1.60000002384,3469,1124,0,170,0,0,0,0
item1,0.00999999978,0.00999999978,1.00999999046,3477,1133,0,434,0,0,0,0
item2,0.01999999955,0.01999999955,0.01999999955,3478,1133,0,170,2.61999988556,0,0,0
item3,0.01999999955,0.01999999955,0.01999999955,3479,1133,0,170,2.61999988556,0,0,0
item4,0.00999999978,0.00999999978,0.00999999978,3480,1133,0,170,2.61999988556,0,0,0
item5,0.01999999955,0.01999999955,0.01999999955,3481,1133,0,170,2.61999988556,0,0,0
item6,0.00999999978,0.00999999978,0.00999999978,3482,1133,0,170,2.61999988556,0,0,0
item7,0.01999999955,0.01999999955,0.01999999955,3483,1133,0,170,2.61999988556,0,0,0
item8,0.00999999978,0.00999999978,0.00999999978,3484,1133,0,434,2.61999988556,0,0,0
item9,0.01999999955,0.01999999955,0.01999999955,3485,1133,0,170,2.61999988556,0,0,0
item10,0.00999999978,0.00999999978,0.00999999978,3486,1133,0,170,2.61999988556,0,0,0
item1,-14.98999977112,-14.98999977112,-14.39000034332,3499,1134,0,170,0,0,0,0
item2,0.01999999955,0.01999999955,0.01999999955,3500,1134,0,170,2.61999988556,0,0,0
item3,0.01999999955,0.01999999955,0.01999999955,3501,1134,0,170,2.61999988556,0,0,0
item4,0.00999999978,0.00999999978,0.00999999978,3502,1134,0,170,2.61999988556,0,0,0
item5,0.01999999955,0.01999999955,0.01999999955,3503,1134,0,170,2.61999988556,0,0,0
item6,0.00999999978,0.00999999978,0.00999999978,3504,1134,0,170,2.61999988556,0,0,0
item7,0.01999999955,0.01999999955,0.01999999955,3505,1134,0,170,2.61999988556,0,0,0
item8,0.00999999978,0.00999999978,0.00999999978,3506,1134,0,170,2.61999988556,0,0,0
item9,0.01999999955,0.01999999955,0.01999999955,3507,1134,0,170,2.61999988556,0,0,0
item10,0.00999999978,0.00999999978,0.00999999978,3508,1134,0,170,2.61999988556,0,0,0
actor,-0.61000001431,-0.05000000075,-0.86000001431,3509,1135,2,414,3.1400001049,0,0,0
mount,0.00999999978,0.00999999978,-1.99000000954,3510,1136,0,170,2.61999988556,0,0,0
player,0.00999999978,1.30999994278,-1.69000005722,3511,1136,0,170,-2.25,0,0,0
item,0.75,0,-3,3513,1138,1,15,-2.61799383163,0,0,0.40000000596
mount1,-3.99000000954,1.00999999046,-0.99000000954,3514,1139,0,170,-2.61999988556,0,0,0
mount2,-3.99000000954,-0.99000000954,-0.99000000954,3515,1139,0,170,-2.61999988556,0,0,0
mount1,0.00999999978,0.40999999642,-0.79000002146,3516,1140,0,170,-2.44000005722,0,0,0
mount2,0.00999999978,-0.99000000954,-1.69000005722,3517,1140,0,170,2.61999988556,0,0,0
player-rider2,0,0,0,3518,1140,0,170,0,0,0,0
transmog1,6.30000019073,-1.70000004768,-1.10000002384,3532,1143,0,170,2.61999988556,0,0,0
transmog2,6.30000019073,0.69999998808,-0.80000001192,3533,1143,0,170,-2.93000006676,0,0,0
pet1,14.60000038147,-6.90000009537,-4.80000019073,3534,1143,0,170,2.61999988556,0,0,0.30000001192
pet2,2,3.79999995232,-4.19999980927,3535,1143,0,170,-2.72000002861,0,0,0.30000001192
mount1,4.69999980927,-1.70000004768,-0.5,3536,1143,0,6,2.77507352829,0,0,0
mount2,4.69999980927,2.59999990463,-1.10000002384,3537,1143,0,6,-2.72000002861,0,0,0.60000002384
transmog1,-2.59999990463,1,-1.39999997616,3538,1144,0,170,-2.72271370888,0,0,0
transmog2,-2.59999990463,2.29999995232,-1.39999997616,3539,1144,0,170,-2.72271370888,0,0,0
mount1,-4.80000019073,-1.39999997616,-0.80000001192,3540,1144,0,6,2.67035365105,0,0,3
mount2,-7.80000019073,-2,-2,3541,1144,0,6,2.61799383163,0,0,0.60000002384
pet1,4.09999990463,1.70000004768,-2.90000009537,3542,1144,0,170,-2.67035365105,0,0,0
pet2,0.40000000596,6.59999990463,-0.80000001192,3543,1144,0,170,-2.56563401222,0,0,0
item,1,0,-0.5,3544,1145,15,15,-2.61799383163,0,0,0.40000000596
item,0,0,-0.5,3545,1146,15,15,-2.61799383163,0,0,0.55000001192
mount,0,0,0,3547,1148,0,6,0,0,0,0.15000000596
player-rider,0,0,0,3548,1148,0,170,0,0,0,0
fanfare,0,0,0,3549,1148,0,426,0,0,0,0
special1,2.09999990463,-0.15000000596,-0.81000000238,3550,1149,0,435,3.01999998093,0.30000001192,0,0
mount1,-1.99000000954,-7.98999977112,3.50999999046,3551,1149,0,445,2.44000005722,0,0,0
pet1,-44.95999908447,13.07999992371,-3.83999991417,3552,1149,0,441,-2.44000005722,0,0,0.18000000715
override,0,0.20000000298,-6,3553,1150,0,170,0,0,0,0
mount2,-1.99000000954,6.01000022888,3.00999999046,3554,1149,0,445,-2.44000005722,0,0,0
pet2,-49.9700012207,-13.98999977112,-3.83999991417,3555,1149,0,441,2.3900001049,0,0,0.18999999762
transmog1,-29.27000045776,-0.87999999523,-1.90999996662,3562,1149,0,440,-2.72000002861,0,0,0
transmog2,-29.96999931335,0.33000001311,-1.90999996662,3563,1149,0,440,2.97000002861,0,0,0
special1,0.00999999978,0.00999999978,-1.38999998569,3565,1151,0,435,3.03999996185,0.09000000358,0,0
mount1,20.04999923706,-7.88999986649,2.30999994278,3566,1151,0,170,2.33999991417,0,0,0
pet1,20.03000068665,3.80999994278,1.00999999046,3567,1151,0,425,-2.44000005722,0,0,0.30000001192
mount2,20.01000022888,5.01000022888,2.00999999046,3568,1151,0,170,-2.50999999046,0,0,0
pet2,20.01000022888,-5.38999986649,1.00999999046,3569,1151,0,425,2.3599998951,0,0,-3.79999995232
transmog1,2.6099998951,-1.09000003338,-2.3900001049,3570,1151,0,170,-2.72000002861,0,0,1.70000004768
transmog2,1.61000001431,0.1099999994,-2.3900001049,3571,1151,0,170,2.91000008583,0,0,0
special2,0.25999999046,0.00999999978,-2.49000000954,3572,1149,0,436,0,0,0.0700000003,0
special1,0.70999997854,-0.49000000954,-1.09000003338,3573,1152,0,437,2.82999992371,0.43999999762,0,0
transmog1,-61.49000167847,-0.09000000358,-1.59000003338,3578,1152,0,439,-2.83999991417,0,0,0
special2,0.00999999978,0.1099999994,-2.49000000954,3580,1152,0,438,0,0,0,0
special3,0.02999999933,-0.18999999762,-2.58999991417,3583,1152,0,438,0,0,0,0
special3,0.28000000119,0.07999999821,-2.43000006676,3584,1149,0,436,0,0,-0.0700000003,0
special1,0.02999999933,0.52999997139,-1.25999999046,3586,1153,0,443,-2.83999991417,0.30000001192,0,0
special2,-0.49000000954,0.1400000006,-2.49000000954,3589,1153,0,436,0.0700000003,0,0,0
special3,-0.40000000596,-0.18999999762,-2.58999991417,3590,1153,0,436,1.08000004292,0,0,0
mount1,-1.99000000954,4.61000013351,0.70999997854,3591,1152,0,170,-2.65000009537,0,0,0.30000001192
special4,-62.9700012207,0.01999999955,-1.17999994755,3592,1153,0,444,2.77999997139,0,0,0.02999999933
harronir,0.10000000149,0,0,3605,290,0,170,-1.08210408688,0,0,0.40000000596
harronir,0,0,0,3606,596,0,0,-1.08210408688,0,0,1
harronir,0.10000000149,0,-0.10000000149,3607,420,0,0,-1.08210408688,0,0,0.5
harronir,0.20000000298,0,-0.10000000149,3608,293,0,170,-1.08210408688,0,0,1.20000004768
mount1,2.34999990463,0.75999999046,-1.01999998093,3609,1155,0,170,2.8300511837,0,0,0
harronir-female,0,0,0,3610,293,0,0,-1.08210408688,0,0,2.79999995232
mount2,3.04999995232,-1.24000000954,-1.01999998093,3612,1155,0,170,-2.83999967575,0,0,0
transmog1,-3.45000004768,0.38999998569,-1.36000001431,3613,1155,0,170,2.77996039391,0,0,0
transmog2,-0.69999998808,2.79999995232,-0.87999999523,3614,1155,0,170,-2.61991381645,0,0,0
transmog3,-3.15000009537,-0.5,-1.36000001431,3615,1155,0,170,-2.71992111206,0,0,0
transmog4,-0.69999998808,-3,-0.86000001431,3616,1155,0,170,2.53072738647,0,0,0
harronir,0,0,0,3617,595,0,0,-0.95999997854,0,0,0.60000002384
harronir-female,0,0,0,3618,595,0,0,-1.12999999523,0,0,1
harronir-female,0,0,0,3619,596,0,0,-1.08210408688,0,0,1.29999995232
mount1,0.05999999866,-0.72000002861,0.05999999866,3620,1157,0,170,2.50999999046,0.10000000149,-0.17000000179,0
transmog1,-2.99000000954,2.00999999046,-0.92000001669,3622,1157,0,170,-2.57999992371,0,0,0
transmog2,-2.25999999046,1.26999998093,-0.93000000715,3623,1157,0,170,-2.77999997139,0,0,0
harronir,0,0,0,3626,430,0,0,-0.95993107557,0,0,0
mount1,0.02999999933,1.00999999046,-1.59000003338,3627,1158,0,170,-2.3900001049,0,0,0.10000000149
pet1,0.00999999978,-15.98999977112,-3.49000000954,3628,1158,0,170,2.3900001049,0,0,0.30000001192
mount1,-3.99000000954,3.00999999046,-1.59000003338,3630,1159,0,170,-2.3900001049,0,0,0.10000000149
pet1,0.00999999978,-9.98999977112,-4.98999977112,3631,1159,0,170,2.3900001049,0,0,0.20000000298
mount1,2.34999990463,0.75,-1.01999998093,3632,1160,0,170,2.82999992371,0,0,0
mount2,3.04999995232,-1.24000000954,-1.01999998093,3633,1160,0,170,-2.83999991417,0,0,0
transmog1,-2.28999996185,0.40999999642,-0.97000002861,3634,1160,0,170,2.77999997139,0,0,0
transmog2,-0.72000002861,2.75999999046,-0.87999999523,3635,1160,0,170,-2.61999988556,0,0,0
transmog3,-2.26999998093,-0.49000000954,-0.98000001907,3636,1160,0,170,-2.72000002861,0,0,0
transmog4,-0.69999998808,-2.74000000954,-0.86000001431,3637,1160,0,170,2.69000005722,0,0,0
transmog2,-0.97000002861,1.75999999046,-0.93000000715,3638,1161,0,170,-2.57999992371,0,0,0
mount1,0.05000000075,-0.74000000954,0.03999999911,3639,1161,0,170,2.33999991417,0.15999999642,-0.11999999732,0
transmog1,-0.98000001907,2.75999999046,-0.92000001669,3640,1161,0,170,-2.52999997139,0,0,0
mount1,0.00999999978,0.50999999046,-1.49000000954,3641,1162,0,170,-2.57999992371,0,0,0
transmog1,0.02999999933,-1.49000000954,-1.28999996185,3642,1162,0,170,2.72000002861,0,0,0
mount1,0.02999999933,0.50999999046,-1.69000005722,3643,1163,0,170,-2.57999992371,0,0,0.07999999821
transmog1,0.02999999933,-1.49000000954,-1.10000002384,3644,1163,0,170,2.72000002861,0,0,0
transmog1,2.00999999046,2.50999999046,-0.94999998808,3645,1164,0,170,3.01999998093,0,0,0
transmog2,1.00999999046,1.40999996662,-0.99000000954,3646,1164,0,170,2.88000011444,0,0,0
transmog3,0.00999999978,0.31000000238,-0.99000000954,3647,1164,0,170,3.06999993324,0,0,0
transmog4,1.50999999046,-1.88999998569,-0.99000000954,3648,1164,0,170,-2.97000002861,0,0,0
transmog5,2.00999999046,-2.99000000954,-0.94999998808,3649,1164,0,170,-2.82999992371,0,0,0
transmog6,0.00999999978,-0.60000002384,-0.94999998808,3650,1164,0,170,-2.96705961227,0,0,0
transmog3,0.00999999978,0.31000000238,-0.99000000954,3651,1165,16,170,3.05432605743,0,0,0
transmog4,1.50999999046,-1.88999998569,-0.99000000954,3652,1165,16,170,-2.96705961227,0,0,0
transmog5,2.00999999046,-2.99000000954,-0.94999998808,3653,1165,16,170,-2.82999992371,0,0,0
transmog6,0.00999999978,-0.5,-0.94999998808,3654,1165,16,170,-2.87979316711,0,0,0
transmog1,2.00999999046,2.50999999046,-0.94999998808,3655,1165,16,170,3.01999998093,0,0,0
transmog2,1.00999999046,1.40999996662,-0.99000000954,3656,1165,16,170,2.88000011444,0,0,0
transmog1,-2.47000002861,0.50999999046,-1.17999994755,3657,1166,0,170,2.88000011444,0,0,0
transmog2,-1.95000004768,-0.49000000954,-1.17999994755,3658,1166,0,170,-2.72000002861,0,0,0
transmog1,-2.47000002861,0.50999999046,-1.17999994755,3659,1167,0,170,2.88000011444,0,0,0
transmog2,-1.95000004768,-0.49000000954,-1.17999994755,3660,1167,0,170,-2.72000002861,0,0,0
mount1,-0.92000001669,-0.98000001907,-1.76999998093,3663,1172,0,170,2.6400001049,0,0,0
transmog1,-2.92000007629,0.77999997139,-1.17999994755,3664,1172,0,170,-2.78999996185,0,0,0
mount1,-0.91000002623,-1.09000003338,-1.75999999046,3665,1173,0,170,2.6400001049,0,0,0
transmog1,-2.91000008583,0.80000001192,-0.91000002623,3666,1173,0,170,-2.78999996185,0,0,0
transmog1,-2.45000004768,0.51999998093,-1.16999995708,3667,1174,0,170,2.88000011444,0,0,0
transmog2,-1.94000005722,-0.47999998927,-1.15999996662,3668,1174,0,170,-2.72000002861,0,0,0
transmog1,-3,0.55000001192,-0.89999997616,3669,1175,0,170,2.88000011444,0,0,0
transmog2,-2.90000009537,-0.44999998808,-0.89999997616,3670,1175,0,170,-2.72271370888,0,0,0
creature,0,0,-1,3674,1178,8,448,0.17453292012,0,0,0.20000000298
creature,0,0,-1,3675,1179,8,449,0.17453292012,0,0,0.30000001192
override,0,0,0,3676,1180,2,430,2.28638124466,0,0,0
override,0,0,0,3677,1181,2,430,2.28638124466,0,0,0
pet,0,0,-4.25,3678,1182,0,425,0,0,0,0.75
pet,0,0,-2.5,3679,1183,0,170,0,0,0,0.34999999404
pet,0,0,0,3680,1184,0,425,0,0,0,0
pet,0,0,-1.5,3681,1185,0,170,0,0,0,0
pet,0,0,0,3682,1186,0,425,0,0,0,0
pet,0,0,0,3683,1187,0,425,0,0,0,0
pet,0,0,0,3684,1188,0,425,0,0,0,0
pet,0,0,0,3685,1189,0,425,0,0,0,0.60000002384
pet,0,0,0,3686,1190,0,425,0,0,0,0
pet,0,0,0,3687,1191,0,425,0,0,0,0
pet,0,0,0,3688,1192,0,425,0,0,0,0
pet,0,0,0,3689,1193,0,425,0,0,0,0
mount,0,0,0,3690,1194,0,6,0,0,0,0.25
pet,0,0,0,3691,1195,0,425,0,0,0,0.25
pet,0,0,0,3692,1196,0,425,0,0,0,0
pet,0,0,0,3693,1197,0,425,0,0,0,0
pet,0,0,0,3694,1198,6,425,0,0,0,0
pet,0,0,0,3695,1199,0,425,0,0,0,0.25
pet,0,0,0,3696,1200,0,170,0,0,0,0
mount,0,0,0,3697,1201,0,6,0,0,0,0.15000000596
player-rider,0,0,0,3698,1201,0,170,0,0,0,0
fanfare,0,0,0,3699,1201,0,426,0,0,0,0
mount,0,0,0,3700,1202,0,6,0,0,0,0.25
mount,0,0,0,3701,1203,0,6,0,0,0,0.25
player-rider,0,0,0,3702,1203,0,170,0,0,0,0
fanfare,0,0,0,3703,1203,0,426,0,0,0,0
mount,0,0,0.5,3704,1204,0,6,0,0,0,0.25
mount,0,0,0,3705,1205,0,6,0,0,0,0.25
mount,0,0,1,3706,1206,0,6,0,0,0,0.25
mount,0,0,0,3707,1207,0,6,0,0,0,0.15000000596
player-rider,0,0,0,3708,1207,0,170,0,0,0,0
fanfare,0,0,0,3709,1207,0,426,0,0,0,0
mount,0,0,0,3710,1208,0,6,0,0,0,0.25
player-rider,0,0,0,3711,1208,0,170,0,0,0,0
fanfare,0,0,0,3712,1208,0,426,0,0,0,0
transmog1,-3,0.44999998808,-0.89999997616,3713,1209,0,170,2.88000011444,0,0,0
transmog2,-2.5,-0.44999998808,-0.89999997616,3714,1209,0,170,-2.72271370888,0,0,0
transmog1,-2.45000004768,0.51999998093,-1.16999995708,3715,1210,0,170,2.88000011444,0,0,0
transmog2,-1.94000005722,-0.47999998927,-1.15999996662,3716,1210,0,170,-2.72000002861,0,0,0
mount,0,0,2,3717,1211,0,6,0,0,0,0.25
mount,0,0,0,3718,1212,0,6,0,0,0,0.15000000596
player-rider,0,0,0,3719,1212,0,170,0,0,0,0
fanfare,0,0,0,3720,1212,0,426,0,0,0,0
mount,0,0,0,3721,1213,0,6,0,0,0,0.25
player-rider,0,0,0,3726,1083,0,170,0,0,0,0
fanfare,0,0,0,3727,1083,0,426,0,0,0,0
mount,0,0,0,3728,1147,0,6,0,0,0,0.25
player-rider,0,0,0,3729,1147,0,170,0,0,0,0
fanfare,0,0,0,3730,1147,0,426,0,0,0,0
player-rider,0,0,0,3731,1194,0,170,0,0,0,0
mount,0,0,0,3732,1218,0,6,0,0,0,0.25
player-rider,0,0,0,3733,1218,0,170,0,0,0,0
mount,0,0,0,3734,1219,0,6,0,0,0,0.25
player-rider,0,0,0,3735,1219,0,170,0,0,0,0
fanfare,0,0,0,3736,1219,0,426,0,0,0,0
special1,2.11999988556,-0.15000000596,-0.80000001192,3737,1220,0,435,3.01999998093,0.30000001192,0,0
mount1,-3.83999991417,-8.44999980927,2.30999994278,3738,1220,0,445,2.44000005722,0,0,0
pet1,-44.88000106812,10.01000022888,-2.30999994278,3739,1220,0,441,-2.29999995232,0,0,0.17000000179
