Name_lang,Description_lang,ID,Pos_0,Pos_1,Pos_2,PortLocID,PlayerConditionID,UiTextureAtlasMemberID,Flags,WMOGroupID,PoiDataType,PoiData,Field_9_1_0_38783_011,ContinentID,AreaID,WorldStateID,Field_10_0_0_45141_012,UiWidgetSetID,UiTextureKitID,Field_9_1_0_38783_017,Importance,Icon
"Ancient Ogre Cache",,4043,7247.283203125,1342.9410400391,69.39129638672,0,30260,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
"Aged Stone Container",,4044,7379.3974609375,869.15106201172,123.84002685547,0,30261,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
"Ancient Titan Chest",,4045,7410.8505859375,1147.8090820312,67.10632324219,0,30262,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
"Aged Stone Container",,4046,6153.5278320312,1300.8802490234,66.180809021,0,30263,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
"Ancient Ogre Cache",,4047,5778.484375,1381.2517089844,116.85054779053,0,30264,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
"Ancient Titan Chest",,4048,5961.1708984375,951.75866699219,52.97748947144,0,30265,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
"Aged Stone Container",,4049,6784.9565429688,314.4375,64.10855865479,0,30266,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
"Ancient Ogre Cache",,4050,6398.533203125,33.38541793823,75.404296875,0,30267,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
"Aged Stone Container",,4051,5624.8447265625,196.42535400391,82.16496276855,0,30268,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
"Ancient Ogre Cache",,4052,5604.0815429688,630.54168701172,105.27722167969,0,30269,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
"Ancient Titan Chest",,4053,5094.4287109375,1049.8767089844,104.05555725098,0,30270,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
"Aged Stone Container",,4054,4781.8974609375,1326.4600830078,138.69049072266,0,30271,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
"Ancient Ogre Cache",,4055,4516.7211914062,1618.5677490234,205.43760681152,0,30272,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
"Ancient Ogre Cache",,4056,4874.0522460938,1671.8889160156,124.87600708008,0,30273,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
"Odd Skull",,4057,5940.3881835938,772.6875,45.99165725708,0,30274,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
"Jug of Aged Ironwine",,4086,3977.3950195312,1929.9774169922,-1.7187744379,0,30303,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Luminous Shell",,4087,3254.9367675781,2699.6015625,0.39028897882,0,30304,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Amethyl Crystal",,4088,3141.9123535156,2131.8627929688,97.71158599854,0,30305,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Foreman's Lunchbox",,4089,3290.0686035156,2413.1735839844,124.68871307373,0,30306,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Curious Deathweb Egg",,4090,973.24481201172,1868.3489990234,117.42710113525,0,30307,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Charred Sword",,4091,2443.3195800781,1239.8333740234,137.99307250977,0,30308,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Farmer's Bounty",,4092,590.99829101563,3722.2707519531,1.12045967579,0,30309,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Relic of Aruuna",,4093,2651.5148925781,1315.1735839844,198.9030456543,0,30310,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Iron Box",,4094,1280.9132080078,1982.5347900391,340.03277587891,0,30311,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Barrel of Fish",,4095,2522.234375,2112.0017089844,108.35952758789,0,30312,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Draenei Weapons",,4096,1777.2465820312,2539.3352050781,133.67431640625,0,30313,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Soulbinder's Reliquary",,4097,2239.03125,3479.8837890625,65.27031707764,0,30314,0,266631,0,0,0,0,1116,6979,0,0,0,0,0,0,197
"Webbed Sac",,4098,907.5,1931.4427490234,148.50369262695,0,30315,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Relic of Telmor",,4099,782.49652099609,3033.6206054688,141.77119445801,0,30316,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Treasure of Ango'rosh",,4100,1070.2291259766,3548.0339355469,137.17881774902,0,30317,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Light of the Sea",,4101,3935.6613769531,3556.53125,4.3697309494,0,30318,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Bonechewer Remnants",,4102,1376.4879150391,3848.2734375,179.54965209961,0,30319,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Aruuna Mining Cart",,4103,3040.2517089844,953.38543701172,105.50462341309,0,30320,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Keluu's Belongings",,4104,2783.6806640625,1320.765625,167.39546203613,0,30321,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Pure Crystal Dust",,4105,3844.2604980469,1169.9617919922,109.14987945557,0,30322,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Rusted Lockbox",,4106,1045.1215820312,1900.3767089844,-29.60282325745,0,30323,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Ketya's Stash",,4107,3328.6511230469,2615.0920410156,7.0383067131,0,30324,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Bright Coin",,4108,2387.2934570312,1449.8958740234,103.82061767578,0,30325,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Gift of the Ancients",,4109,1480.2708740234,4140.8540039062,36.617603302,0,30326,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Rooby's Roo",,4163,-659.12847900391,2416.2863769531,34.05462265015,0,30380,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Outcast's Belongings",,4164,690.12847900391,2450.0451660156,226.40257263184,0,30381,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Misplaced Scrolls",,4165,643.38543701172,2093.8732910156,131.66667175293,0,30382,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Relics of the Outcasts",,4166,722.13195800781,2077.4602050781,174.15072631836,0,30383,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Fractured Sunstone",,4167,490.56423950195,1620.5103759766,70.81394195557,0,30384,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Lost Herb Satchel",,4168,222.28819274902,1603.9444580078,8.36576652527,0,30385,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Ogron Plunder",,4169,-1049.9879150391,1123.8454589844,58.32691955566,0,30386,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Relics of the Outcasts",,4170,-400.30728149414,1896.1076660156,69.41938018799,0,30387,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Relics of the Outcasts",,4171,282.22222900391,2065.71875,26.34189605713,0,30388,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Relics of the Outcasts",,4172,-225.70138549805,598.14929199219,92.94971466064,0,30389,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Relics of the Outcasts",,4173,-794.27429199219,1032.2569580078,24.13777732849,0,30390,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Relics of the Outcasts",,4174,-592.95489501953,1536.625,52.99184799194,0,30391,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Shattered Hand Lockbox",,4175,145.03298950195,1776.890625,25.57416343689,0,30392,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Shattered Hand Cache",,4176,219.63368225098,1273.3507080078,1.49210619926,0,30393,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Shattered Hand Spoils",,4177,-93.71701812744,1146.6076660156,73.56292724609,0,21439,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Toxicfang Venom",,4178,68.58680725098,1387.109375,6.86673402786,0,30395,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Spray-O-Matic 5000 XT",,4179,-1902.6197509766,1067.5434570312,23.43220329285,0,30396,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Sailor Zazzuk's 180-Proof Rum",,4180,-2278.1806640625,1095.2603759766,6.66525506973,0,30397,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Campaign Contributions",,4181,-2286.859375,1315.9132080078,41.09984207153,0,30398,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Elixir of Shadow Sight",,4183,775.546875,2020.0278320312,176.53489685059,0,30400,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Elixir of Shadow Sight",,4184,388.90798950195,2024.7691650391,5.89788103104,0,30401,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Elixir of Shadow Sight",,4185,-367.41146850586,490.5,74.23006439209,0,30402,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Elixir of Shadow Sight",,4186,-1143.8072509766,1713.4410400391,47.6987991333,0,30403,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Elixir of Shadow Sight",,4187,490.80209350586,1308.5242919922,82.36383056641,0,30404,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Elixir of Shadow Sight",,4188,-2029.9184570312,1460.2014160156,-10.05485343933,0,30405,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Orcish Signaling Horn",,4189,-205.77604675293,2482.2360839844,38.41094970703,0,30406,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Offering to the Raven Mother",,4190,-859.28991699219,1450.4271240234,87.25454711914,0,30407,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Offering to the Raven Mother",,4191,-741.86285400391,1750.8958740234,74.59107971191,0,30408,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Offering to the Raven Mother",,4192,-826.41668701172,1717.4913330078,99.61991119385,0,30409,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Offering to the Raven Mother",,4193,-1228.3385009766,1537.0103759766,119.78412628174,0,30410,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Offering to the Raven Mother",,4194,-1196.8177490234,986.01391601563,28.33068466187,0,30411,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Lost Ring",,4195,-75.62326812744,1786.1997070312,19.68721961975,0,30412,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Reagent Pouch",,4196,-42.01215362549,2429.1423339844,152.05049133301,0,21439,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Misplaced Scroll",,4197,-345.52951049805,1501.5103759766,193.80093383789,0,30414,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Ephial's Dark Grimoire",,4198,-955.90625,2464.3247070312,38.63611602783,0,30415,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Garrison Supplies",,4199,-535.48266601563,2429.7778320312,20.15695571899,0,30416,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Sun-Touched Cache",,4200,271.85763549805,2612.0747070312,50.10758209229,0,30417,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Sun-Touched Cache",,4201,281.703125,2663.7648925781,79.72031402588,0,30418,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Smuggled Apexis Artifacts",,4202,-446.87326049805,1269.6232910156,19.71339797974,0,30419,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Iron Horde Explosives",,4203,341.58853149414,1631.2465820312,61.29825973511,0,30420,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Assassin's Spear",,4204,-119.60590362549,1699.2535400391,18.08002662659,0,30421,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Outcast's Pouch",,4205,7.60590267181,1838.6129150391,29.20750999451,0,30422,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Outcast's Belongings",,4206,507.53298950195,2125.6875,41.58481216431,0,30423,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Sethekk Ritual Brew",,4207,-579.58856201172,339.84722900391,40.23416900635,0,30424,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Garrison Workman's Hammer",,4208,-653.55731201172,2144.671875,8.29895114899,0,30425,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Coinbender's Payment",,4209,-2211.2326660156,534.47052001953,-118.31182098389,0,30426,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Mysterious Mushrooms",,4210,-1338.1910400391,828.31427001953,56.41348648071,0,30427,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Waterlogged Satchel",,4211,-900.22052001953,652.64929199219,-25.78484535217,0,30428,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Shredder Parts",,4212,-2034.4166259766,992.79864501953,3.35754489899,0,30429,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Abandoned Mining Pick",,4213,-837.24304199219,2221.2326660156,63.01635742188,0,30430,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Admiral Taylor's Coffer",,4215,-816.69445800781,2488.1337890625,41.48470687866,0,30432,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Treasure of Kull'krosh",,4278,2249.9548339844,7168.2934570312,0.20375587046,0,30495,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Adventurer's Pack",,4279,2938.8254394531,5338.5400390625,105.71714782715,0,30496,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Goblin Pack",,4280,2113.9150390625,6629.7255859375,67.41004180908,0,30497,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Steamwheedle Supplies",,4281,1809.8507080078,6463.8872070312,54.73555374146,0,30498,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Void-Infused Crystal",,4282,2406.6511230469,6472.3110351562,77.40480804443,0,30499,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Steamwheedle Supplies",,4283,1893.1302490234,6319.1391601562,41.49382400513,0,30500,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Goblin Pack",,4284,2572.5329589844,5167.3212890625,144.56823730469,0,30501,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Steamwheedle Supplies",,4285,2957.6423339844,4891.4287109375,168.03842163086,0,30502,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Warsong Spoils",,4286,2632.4340820312,4731.5502929688,222.06147766113,0,30503,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Steamwheedle Supplies",,4287,3310.3940429688,4299.126953125,219.71031188965,0,30504,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Hidden Stash",,4288,3221.0798339844,4335.7485351562,172.88052368164,0,30505,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Mountain Climber's Pack",,4289,4398.9228515625,5305.6303710938,137.60243225098,0,30506,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Steamwheedle Supplies",,4290,4219.1372070312,5301.9350585938,100.92191314697,0,30507,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Steamwheedle Supplies",,4291,4256.3793945312,5642.7172851562,144.96821594238,0,30508,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Fungus-Covered Chest",,4292,4232.8994140625,4263.4819335938,35.51947784424,0,30509,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Brilliant Dreampetal",,4293,3513.4921875,4707.1162109375,174.33709716797,0,30510,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Steamwheedle Supplies",,4294,4155.8125,4337.0415039062,29.25555419922,0,30511,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Appropriated Warsong Supplies",,4295,2064.8767089844,5162.517578125,261.40380859375,0,30512,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Warsong Lockbox",,4296,2261.1127929688,5163.3193359375,250.29275512695,0,30513,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Warsong Spear",,4297,2278.265625,4992.126953125,250.68795776367,0,30514,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Freshwater Clam",,4298,4108.2744140625,5162.7900390625,43.17805862427,0,30515,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Golden Kaliri Egg",,4299,2937.1181640625,6001.1899414062,131.86058044434,0,30516,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Warsong Cache",,4300,2642.1076660156,6373.4643554688,49.61964797974,0,30517,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Burning Blade Cache",,4301,2899.9279785156,4461.4721679688,195.12828063965,0,30518,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Abandoned Cargo",,4302,2663.8342285156,5469.439453125,82.66333770752,0,30519,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Adventurer's Pack",,4303,2781.6008300781,4639.7534179688,190.24604797363,0,30520,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"A Pile of Dirt",,4304,4514.3237304688,5161.7958984375,275.38815307617,0,30521,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Adventurer's Staff",,4305,4428.3271484375,4685.4765625,143.46118164063,0,30522,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Elemental Offering",,4306,4185.4677734375,5508.5166015625,93.8892364502,0,30523,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Adventurer's Sack",,4307,4391.3681640625,5112.8134765625,45.08745956421,0,30524,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Adventurer's Pack",,4308,2955.4523925781,6718.9287109375,26.06898498535,0,30525,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Warsong Supplies",,4309,2430.6267089844,4234.7578125,265.13702392578,0,30526,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Bone-Carved Dagger",,4310,3861,4921.2241210938,137.28038024902,0,30527,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Genedar Debris",,4311,2745.7863769531,6855.361328125,18.22186279297,0,30528,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Genedar Debris",,4312,2648.7612304688,6580.6616210938,22.82537841797,0,30529,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Genedar Debris",,4313,2366.6735839844,6772.2255859375,28.61595344543,0,30530,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Genedar Debris",,4314,2169.2014160156,6551.2153320312,40.3882484436,0,30531,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Genedar Debris",,4315,2339.7326660156,6167.4399414062,71.57910919189,0,30532,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Fragment of Oshu'gun",,4316,2414.8107910156,6706.0112304688,9.83894348145,0,30533,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Pokkar's Thirteenth Axe",,4317,2678.8525390625,6000.0991210938,72.13930511475,0,30534,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Polished Saberon Skull",,4318,2618.1042480469,5182.1284179688,189.71656799316,0,30535,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Elemental Shackles",,4319,4334.3266601562,4830.916015625,277.12426757813,0,30536,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Highmaul Sledge",,4320,3066.6840820312,5484.2856445312,51.42748260498,0,30537,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Telaar Defender Shield",,4321,2432.2258300781,5635.986328125,169.1597442627,0,30538,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Ogre Beads",,4322,1904.0555419922,4713.9877929688,364.69946289063,0,30539,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Adventurer's Pouch",,4323,2163.2846679688,6098.296875,121.78949737549,0,30540,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Grizzlemaw's Bonepile",,4324,2165.7465820312,4365.1796875,221.10298156738,0,30541,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Watertight Bag",,4326,3571.0556640625,5632.9755859375,27.46263122559,0,30543,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Warsong Helm",,4327,3243.7238769531,6333.9194335938,2.43067622185,0,30544,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Gambler's Purse",,4328,3140.6450195312,5031.0703125,89.74340820313,0,30545,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Adventurer's Mace",,4329,2576.1857910156,5005.8505859375,167.63069152832,0,30546,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Lost Pendant",,4330,2748.7360839844,5803.4643554688,111.51545715332,0,30547,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Adventurer's Pouch",,4331,2492.0122070312,6279.0747070312,-48.20820236206,0,30548,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Important Exploration Supplies",,4332,2440.0502929688,5039.1865234375,256.43466186523,0,30549,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Saberon Stash",,4333,2465.9426269531,5042.03125,280.11404418945,0,30550,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Goldtoe's Plunder",,4334,2701.1684570312,7132.7612304688,6.32242202759,0,30551,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Pale Elixir",,4335,2575.4045410156,6028.517578125,59.94761276245,0,30552,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Bag of Herbs",,4336,2385.1667480469,5759.046875,104.91192626953,0,30553,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Bounty of the Elements",,4337,4294.3134765625,4934.306640625,268.54385375977,0,30554,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Spirit's Gift",,4338,2757.1362304688,7295.2700195312,89.1934967041,0,30555,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Smuggler's Cache",,4339,3669.4887695312,4253.5146484375,178.83500671387,0,30556,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"Bubbling Cauldron",,4345,1627.3350830078,-222.00173950195,1.2706707716,0,30583,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
"Fantastic Fish",,4346,2406.6337890625,491.453125,0.38791105151,0,30584,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
"[Deprecated] Spark's Stolen Supplies",,4417,2087.7883300781,199.33160400391,53.51668167114,0,30669,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
"[Deprecated] Pippers' Buried Supplies",,4418,1843.5,256.10244750977,78.03858947754,0,30670,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
"[Deprecated] Pippers' Buried Supplies",,4419,1870.8107910156,199.90451049805,77.2488861084,0,30671,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
"[Deprecated] Pippers' Buried Supplies",,4420,1965.4965820312,333.35415649414,88.87424468994,0,30672,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
"[Deprecated] Pippers' Buried Supplies",,4421,1740.9497070312,210.09722900391,73.34547424316,0,30673,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
"Lady Sena's Other Materials Stash",,4424,5549.8315429688,4364.0981445312,141.19854736328,0,30676,0,4231,0,0,0,0,1116,6720,0,0,0,0,0,0,197
"Unused Wood Pile",,4425,5670.6884765625,4537.5180664062,119.50668334961,0,30677,0,4231,0,0,0,0,1116,6720,0,0,0,0,0,0,197
"Ogre Fire","In Conflict",4531,4832.6181640625,-4378.0141601562,47.46663284302,0,31069,0,771,0,0,0,0,1191,0,9422,0,0,0,0,0,101
"Ogre Fire","In Conflict",4532,4918.0981445312,-4406.6704101562,49.61505126953,0,31069,0,771,0,0,0,0,1191,0,9423,0,0,0,0,0,101
"Ogre Fire","In Conflict",4533,4905.6396484375,-4497.6025390625,63.529296875,0,31069,0,771,0,0,0,0,1191,0,9424,0,0,0,0,0,101
"Ogre Fire","In Conflict",4534,4896.2172851562,-4578.6665039062,77.22554779053,0,31069,0,771,0,0,0,0,1191,0,9425,0,0,0,0,0,101
"Strange Spore",,4563,6031,398.88198852539,34.97129821777,0,31450,0,4231,0,0,0,0,1116,6721,0,0,0,0,0,0,197
"Burning Blade Cache",,4564,4150.7900390625,1653.6899414062,149.88000488281,0,31456,0,4231,0,0,0,0,1116,6662,0,0,0,0,0,0,197
"Sunken Fishing Boat",,4566,1498.6389160156,-223.22048950195,26.3133430481,0,31460,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
"Spirit Coffer",,4567,2326.1599121094,7018.9799804688,36.99340057373,0,31461,0,4231,0,0,0,0,1116,6755,0,0,0,0,0,0,197
"False-Bottomed Jar",,4568,1075.1300048828,-1198.3399658203,-42.23139953613,0,31462,0,4231,0,0,0,0,1116,6719,0,0,0,0,0,0,197
"Sethekk Idol",,4569,-189.4049987793,539.86199951172,94.85720062256,0,31473,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Rukhmar's Image",,4571,896.79699707031,1994.4499511719,193.86000061035,0,31475,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Gift of Anzu",,4572,-853.58001708984,978.34002685547,8.34138011932,0,31476,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Gift of Anzu",,4574,-250.21499633789,1836.1600341797,37.55199813843,0,31478,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
"Gift of Anzu",,4576,592.31896972656,1527.9499511719,141.73699951172,0,31480,0,4231,0,0,0,0,1116,6722,0,0,0,0,0,0,197
Ashlei,"Grand Master Pet Tamer",4577,1264.1300048828,-1083.5,-32.51599884033,0,0,4780,12332,0,0,0,0,1116,0,0,0,0,0,0,0,0
Gargra,"Grand Master Pet Tamer",4578,5634.6303710938,3312.5139160156,148.89604187012,0,0,4780,12332,0,0,0,0,1116,0,0,0,0,0,0,0,0
Vesharr,"Grand Master Pet Tamer",4579,-447.33160400391,1875.7413330078,41.58333206177,0,0,4780,12332,0,0,0,0,1116,0,0,0,0,0,0,0,0
"Tarr the Terrible","Grand Master Pet Tamer",4580,4551.9711914062,6117.2543945312,125.86913299561,0,0,4780,12332,0,0,0,0,1116,0,0,0,0,0,0,0,0
"Cymre Brightblade","Grand Master Pet Tamer",4581,5743.6708984375,890.84027099609,85.64506530762,0,0,4780,12332,0,0,0,0,1116,0,0,0,0,0,0,0,0
Taralune,"Grand Master Pet Tamer",4582,1234.7379150391,2905.9609375,126.56607818604,0,0,4780,12332,0,0,0,0,1116,0,0,0,0,0,0,0,0
